PropertyName,DefinedInCollection,Depth,ColumnName,SubCollectionName,DataType,EffectiveDataType,PropertyValue,DoNotUse
DerShipToSalesRegion,Chap_SLCoShips,1,,,String,String,(Select Uf_SalesRegion from customer_mst where cust_num = CustNum and cust_seq=CustSeq),0
DerToInvoice,SLCoShips,0,,,,Decimal,QtyShipped + QtyReturned - QtyInvoiced,0
DerTotPrice,SLCoShips,0,,,,Decimal,"ROUND(QtyShipped * Price, CurrPlaces)",0
DerVehicleNumber,SLCoShips,0,,,,String,CASE WHEN DoNum IS NOT NULL THEN DoVehNum ELSE ShpVehNum END,0
DoCarrier,SLCoShips,0,carrier,,,String,,0
DoCarrierNum,SLCoShips,0,carrier_num,,,String,,0
DoContainer,SLCoShips,0,container,,,String,,0
DoLine,SLCoShips,0,do_line,,,Short Integer,,0
DoNum,SLCoShips,0,do_num,,,NumSortedString,,0
DoPickupDate,SLCoShips,0,pickup_date,,,Date,,0
DoProNumber,SLCoShips,0,pro_number,,,String,,0
DoRoute,SLCoShips,0,route,,,String,,0
DoSeq,SLCoShips,0,do_seq,,,Long Integer,,0
DoVehNum,SLCoShips,0,veh_num,,,String,,0
ExternalShipmentDocId,SLCoShips,0,external_shipment_doc_id,,,String,,0
FovhdCost,SLCoShips,0,fovhd_cost,,,Decimal,,0
HcadrCurrCode,SLCoShips,0,curr_code,,,String,,0
HcadrName,SLCoShips,0,name,,,String,,0
HcoCurrCode,SLCoShips,0,curr_code,,,String,,0
HcoCustNum,SLCoShips,0,cust_num,,,NumSortedString,,0
HcoExchRate,SLCoShips,0,exch_rate,,,Decimal,,0
HcoOrderDate,SLCoShips,0,order_date,,,Date,,0
HcoType,SLCoShips,0,type,,,String,,0
HcurrAmtFormat,SLCoShips,0,amt_format,,,String,,0
HcurrAmtTotFormat,SLCoShips,0,amt_tot_format,,,String,,0
HcurrCstPrcFormat,SLCoShips,0,cst_prc_format,,,String,,0
HcurrDescription,SLCoShips,0,description,,,String,,0
HCurrPlaces,SLCoShips,0,places,,,Byte,,0
InvHdrProFormaInvNum,SLCoShips,0,pro_forma_inv_num,,NumSortedString,NumSortedString,,0
InWorkflow,SLCoShips,0,InWorkflow,,,Byte,,0
LbrCost,SLCoShips,0,lbr_cost,,,Decimal,,0
MatlCost,SLCoShips,0,matl_cost,,,Decimal,,0
MtkLot,SLCoShips,0,lot,,,String,,0
NoteExistsFlag,SLCoShips,0,NoteExistsFlag,,,Byte,,0
OutCost,SLCoShips,0,out_cost,,,Decimal,,0
PackNum,SLCoShips,0,pack_num,,,Long Integer,,0
PckiQtyPacked,SLCoShips,0,qty_packed,,,Decimal,,0
PckPackDate,SLCoShips,0,pack_date,,,Date,,0
Price,SLCoShips,0,price,,,Decimal,,0
QtyInvoiced,SLCoShips,0,qty_invoiced,,,Decimal,,0
QtyReturned,SLCoShips,0,qty_returned,,,Decimal,,0
QtyShipped,SLCoShips,0,qty_shipped,,,Decimal,,0
RecordDate,SLCoShips,0,RecordDate,,,Date,,0
RowPointer,SLCoShips,0,RowPointer,,,GUID,,0
Selected,SLCoShips,0,,,,Byte,0,0
ShipDate,SLCoShips,0,ship_date,,,Date,,0
ShipmentId,SLCoShips,0,shipment_id,,,Decimal,,0
ShipmentLine,SLCoShips,0,shipment_line,,,Long Integer,,0
ShipmentLot,SLCoShips,0,lot,,String,String,,0
