PropertyName,DefinedInCollection,Depth,ColumnName,SubCollectionName,DataType,EffectiveDataType,PropertyValue,DoNotUse
TP_Addr4,AIT_SS_BOLs,0,TP_Addr4,,String,String,,0
TP_City,AIT_SS_BOLs,0,TP_City,,String,String,,0
TP_Country,AIT_SS_BOLs,0,TP_Country,,String,String,,0
TP_CustNum,AIT_SS_BOLs,0,TP_CustNum,,String,String,,0
TP_CustSeq,AIT_SS_BOLs,0,TP_CustSeq,,String,String,,0
TP_Email,AIT_SS_BOLs,0,TP_Email,,String,String,,0
TP_Fax,AIT_SS_BOLs,0,TP_Fax,,String,String,,0
TP_Name,AIT_SS_BOLs,0,TP_Name,,String,String,,0
TP_PartyNum,AIT_SS_BOLs,0,TP_PartyNum,,Long Integer,Long Integer,,0
TP_Phone,AIT_SS_BOLs,0,TP_Phone,,String,String,,0
TP_State,AIT_SS_BOLs,0,TP_State,,String,String,,0
TP_TaxID,AIT_SS_BOLs,0,TP_TaxID,,String,String,,0
TP_Terms,AIT_SS_BOLs,0,TP_Terms,,String,String,,0
TP_Zip,AIT_SS_BOLs,0,TP_Zip,,String,String,,0
TrackingNumber,AIT_SS_BOLs,0,tracking_number,,,String,,0
TrackingURL,AIT_SS_BOLs,0,tracking_url,,,String,,0
UB_KioskID,AIT_SS_BOLs,0,,,Long Integer,Long Integer,,0
UbItem,AIT_SS_BOLs,0,,,,String,,0
UbLot,AIT_SS_BOLs,0,,,,String,,0
UbPackageID,AIT_SS_BOLs,0,,,,Long Integer,,0
UbSelect,AIT_SS_BOLs,0,,,,Byte,0,0
UBShipDescription,AIT_SS_BOLs,0,,,String,String,,0
UbTreeDescription,AIT_SS_BOLs,0,,,String,String,,0
UbType,AIT_SS_BOLs,0,,,String,String,,0
UpdatedBy,AIT_SS_BOLs,0,UpdatedBy,,,String,,0
USMCACertifier,AIT_SS_BOLs,0,USMCA_Certifier,,String,String,,0
Value,AIT_SS_BOLs,0,value,,,Decimal,,0
VehNum,AIT_SS_BOLs,0,veh_num,,,String,,0
Weight,AIT_SS_BOLs,0,weight,,,Decimal,,0
WeightUM,AIT_SS_BOLs,0,weight_u_m,,,String,,0
Whse,AIT_SS_BOLs,0,whse,,,String,,0
